Wall time,Step,Value
1690908453.5430818,8118,-0.10206632316112518
1690908465.7922497,12177,-0.07100945711135864
1690908478.3591924,16236,-0.06824982166290283
1690908491.5701962,20295,-0.051331616938114166
1690908504.383776,24354,-0.046368733048439026
1690908518.380446,28413,-0.0451972596347332
1690908530.6804914,32472,-0.0496908463537693
1690908542.6280644,36531,-0.0402676947414875
1690908555.0344446,40590,-0.03498595580458641
1690908567.727148,44649,-0.03518524765968323
1690908579.7637029,48708,-0.029231799766421318
1690908591.155156,52767,-0.027879396453499794
1690908603.5499573,56826,-0.024834884330630302
1690908615.6823657,60885,-0.02093130350112915
1690908627.2379282,64944,-0.02127726562321186
1690908640.025785,69003,-0.021983100101351738
1690908652.6326647,73062,-0.019468942657113075
1690908665.031478,77121,-0.020811744034290314
1690908677.624683,81180,-0.020023712888360023
1690908690.9222748,85239,-0.02337338589131832
1690908704.2355528,89298,-0.02128279209136963
1690908717.4305358,93357,-0.022797737270593643
1690908731.5524957,97416,-0.0208393856883049
1690908799.2029836,101475,-0.020732665434479713
1690908812.1348681,105534,-0.018693923950195312
1690908824.965349,109593,-0.020798975601792336
1690908837.9550161,113652,-0.020657818764448166
1690908849.912865,117711,-0.019693175330758095
1690908861.9578736,121770,-0.018350888043642044
1690908874.5102692,125829,-0.021877026185393333
1690908886.4080584,129888,-0.019671624526381493
1690908899.6294477,133947,-0.025252841413021088
1690908912.3642797,138006,-0.02080383338034153
1690908925.6177988,142065,-0.023275069892406464
1690908938.2169716,146124,-0.022186599671840668
1690908950.5387654,150183,-0.020384833216667175
1690908963.2413828,154242,-0.020767565816640854
1690908976.3099983,158301,-0.025251345708966255
1690908988.6719546,162360,-0.02107577957212925
1690909002.414161,166419,-0.027859125286340714
1690909015.309221,170478,-0.02754424326121807
1690909027.4200907,174537,-0.022924382239580154
1690909038.979531,178596,-0.02391486056149006
1690909051.4062006,182655,-0.025178736075758934
1690909063.2673297,186714,-0.022154226899147034
1690909075.7435555,190773,-0.02333121746778488
1690909088.1594698,194832,-0.026019984856247902
1690909100.6279788,198891,-0.02147008292376995
1690909113.3202007,202950,-0.01884889043867588
1690909127.175262,207009,-0.022843871265649796
1690909141.0806088,211068,-0.022322744131088257
1690909154.8681977,215127,-0.024494530633091927
1690909168.7975757,219186,-0.021236920729279518
1690909182.2568474,223245,-0.02121404930949211
1690909195.769424,227304,-0.026254737749695778
1690909210.407566,231363,-0.022301804274320602
1690909222.7169955,235422,-0.0191405788064003
1690909235.6445272,239481,-0.023067034780979156
1690909247.2534297,243540,-0.026271630078554153
1690909259.143725,247599,-0.024645769968628883
1690909270.6822932,251658,-0.020681943744421005
1690909282.1711373,255717,-0.01987564004957676
1690909294.3501232,259776,-0.02133813500404358
1690909307.2241073,263835,-0.02430853806436062
1690909319.691895,267894,-0.024082157760858536
1690909332.4332836,271953,-0.02336358278989792
1690909344.6265466,276012,-0.025149444118142128
1690909357.353788,280071,-0.023916224017739296
1690909370.3349767,284130,-0.022440161556005478
1690909383.1673815,288189,-0.022772032767534256
1690909395.758388,292248,-0.016326148062944412
1690909408.5010788,296307,-0.019143426790833473
1690909422.5813723,300366,-0.02555476874113083
1690909436.7170277,304425,-0.01995255798101425
1690909450.535506,308484,-0.018238544464111328
1690909463.860418,312543,-0.021180037409067154
1690909476.8871202,316602,-0.020290670916438103
1690909489.8848488,320661,-0.01956295780837536
1690909502.7148664,324720,-0.024004340171813965
1690909515.9403195,328779,-0.02059410884976387
1690909528.9766054,332838,-0.01838883012533188
1690909542.2145774,336897,-0.022049453109502792
1690909555.136998,340956,-0.02426665835082531
1690909567.9636343,345015,-0.024355988949537277
1690909581.237757,349074,-0.021010810509324074
1690909593.865459,353133,-0.022694604471325874
1690909610.48465,357192,-0.02371303364634514
1690909623.3709128,361251,-0.021942825987935066
1690909636.387714,365310,-0.025135817006230354
1690909649.6271195,369369,-0.02502208761870861
1690909663.1630204,373428,-0.02359754778444767
1690909676.404321,377487,-0.01936422474682331
1690909688.916443,381546,-0.021408649161458015
1690909700.5472426,385605,-0.022996388375759125
1690909713.2803051,389664,-0.018237773329019547
1690909724.5617816,393723,-0.02011079713702202
1690909736.0677998,397782,-0.022882632911205292
1690909748.5834866,401841,-0.02268255315721035
1690909762.0139039,405900,-0.023939985781908035
1690909775.6608658,409959,-0.02630145102739334
1690909789.2406924,414018,-0.018350258469581604
1690909802.0428739,418077,-0.021035457029938698
1690909814.8049068,422136,-0.020729372277855873
1690909828.1842146,426195,-0.01932101882994175
1690909841.1765099,430254,-0.020575301721692085
1690909853.9234939,434313,-0.021157724782824516
1690909866.7557242,438372,-0.026894915848970413
1690909879.6274657,442431,-0.01914379745721817
1690909892.079,446490,-0.026671720668673515
1690909904.9179726,450549,-0.022114107385277748
1690909917.6384556,454608,-0.018080540001392365
1690909930.4022038,458667,-0.016609858721494675
1690909943.2984858,462726,-0.023260485380887985
1690909956.83013,466785,-0.01601908728480339
1690909970.6058903,470844,-0.020000409334897995
1690909984.0172453,474903,-0.02213899977505207
1690909997.1838295,478962,-0.02253303863108158
1690910010.65685,483021,-0.023872792720794678
1690910022.893075,487080,-0.02365344762802124
1690910034.9964314,491139,-0.02404055744409561
1690910047.8956628,495198,-0.02659144066274166
1690910059.925819,499257,-0.018666012212634087
1690910072.2996178,503316,-0.020128928124904633
1690916136.673294,511356,-0.01253505889326334
1690916147.7858431,515376,-0.007763094734400511
1690916158.7183285,519396,-0.010568962432444096
1690916169.6542025,523416,-0.010862452909350395
1690916180.7767215,527436,-0.01050424575805664
1690916191.7962022,531456,-0.007712423801422119
1690916203.4120026,535476,-0.00933257769793272
1690916215.1782026,539496,-0.007161348592489958
1690916227.359583,543516,-0.00859459862112999
1690916239.7819958,547536,-0.007955076172947884
1690916250.5529413,551556,-0.010986530221998692
1690916262.5891218,555576,-0.0076621659100055695
1690916273.6020224,559596,-0.00713318632915616
1690916284.2792182,563616,-0.008198525756597519
1690916295.2482986,567636,-0.0063910530880093575
1690916306.0435083,571656,-0.00884659867733717
1690916316.883693,575676,-0.009734858758747578
1690916328.0371008,579696,-0.005933298263698816
1690916338.9646528,583716,-0.009541460312902927
1690916351.1687121,587736,-0.008941163308918476
1690916363.9579048,591756,-0.009309153072535992
1690916378.4149787,595776,-0.006720466073602438
1690916391.0143733,599796,-0.006332984659820795
1690916442.2990801,603816,-0.01178506575524807
1690916454.5232046,607836,-0.007712244056165218
1690916468.392178,611856,-0.008255217224359512
1690916481.8530338,615876,-0.007620404474437237
1690916495.330962,619896,-0.009837650693953037
1690916508.458466,623916,-0.010707521811127663
1690916522.356163,627936,-0.0076706320978701115
1690916536.6098876,631956,-0.007884446531534195
1690916549.3951538,635976,-0.0077629173174500465
1690916561.9603472,639996,-0.009492999874055386
1690916576.1242635,644016,-0.011666679754853249
1690916589.971322,648036,-0.010616419836878777
1690916602.672116,652056,-0.009781423024833202
1690916615.2152169,656076,-0.008130703121423721
1690916628.7888103,660096,-0.00918041542172432
1690916642.0488622,664116,-0.009825955145061016
1690916655.9410534,668136,-0.00928872637450695
1690916670.1330407,672156,-0.009171195328235626
1690916684.2881167,676176,-0.011094221845269203
1690916698.8089142,680196,-0.011495774611830711
1690916713.2530594,684216,-0.011663926765322685
1690916727.72749,688236,-0.008355030789971352
1690916742.1692562,692256,-0.008298312313854694
1690916756.5601141,696276,-0.00860675424337387
1690916771.5295537,700296,-0.013621583580970764
1690916786.1744564,704316,-0.01225194614380598
1690916800.7243874,708336,-0.011641363613307476
1690916815.2252965,712356,-0.012360356748104095
1690916830.0413814,716376,-0.014940125867724419
1690916844.9977338,720396,-0.010792377404868603
1690916859.502752,724416,-0.009820041246712208
1690916873.8786428,728436,-0.01295443158596754
1690916888.5868373,732456,-0.010572023689746857
1690916902.6450117,736476,-0.008977907709777355
1690916916.0162692,740496,-0.010217697359621525
1690916929.0253563,744516,-0.013339035212993622
1690916943.2133017,748536,-0.008492998778820038
1690916958.1852124,752556,-0.012014948762953281
1690916973.3265183,756576,-0.00834154337644577
1690934413.4808412,760644,-0.0047867815010249615
1690934418.5560777,762678,-0.0031617870554327965
1690934423.7253158,764712,-0.0056545669212937355
1690934428.9044938,766746,-0.004699226934462786
1690934434.021319,768780,-0.005462743807584047
1690934439.2361536,770814,-0.008448186330497265
1690934444.418489,772848,-0.004464904312044382
1690934450.0702982,774882,-0.005439382512122393
1690934455.2347124,776916,-0.0037106347735971212
1690934460.3646314,778950,-0.006889887619763613
1690934465.4764698,780984,-0.00420167064294219
1690934470.4738774,783018,-0.0057959603145718575
1690934475.5711522,785052,-0.004442241974174976
1690934480.6173308,787086,-0.004481310024857521
1690934485.7066233,789120,-0.004441950935870409
1690934490.8830154,791154,-0.007900882512331009
1690934495.9237084,793188,-0.005598821677267551
1690934501.0954971,795222,-0.008944409899413586
1690934506.0965347,797256,-0.007072058040648699
1690934511.3067358,799290,-0.0041435458697378635
1690934516.5424595,801324,-0.005777981132268906
1690934521.6870768,803358,-0.004278292879462242
1690934526.8998911,805392,-0.005415314808487892
1690934576.063561,807426,-0.004128637723624706
1690934580.9773297,809460,-0.003821274498477578
1690934586.2453485,811494,-0.0038106590509414673
1690934591.0009558,813528,-0.004459321964532137
1690934595.7894042,815562,-0.005906480364501476
1690934600.5509603,817596,-0.004703735467046499
1690934605.329472,819630,-0.0030681202188134193
1690934610.0374267,821664,-0.005787424743175507
1690934614.824092,823698,-0.005107556469738483
1690934619.7028608,825732,-0.004267648793756962
1690934624.389361,827766,-0.005158183630555868
1690934629.1224437,829800,-0.0030157428700476885
1690934633.9904354,831834,-0.0050010234117507935
1690934638.7445729,833868,-0.0033179917372763157
1690934643.423167,835902,-0.003306694095954299
1690934648.0877688,837936,-0.003676947206258774
1690934652.7911906,839970,-0.006658740341663361
1690934657.4214265,842004,-0.0030117793940007687
1690934662.1435182,844038,-0.004857167135924101
1690934666.8961687,846072,-0.00509832426905632
1690934671.6961586,848106,-0.0044121891260147095
1690934676.3286479,850140,-0.00578593323007226
1690934681.0642014,852174,-0.004009703174233437
1690934685.7327073,854208,-0.005106199532747269
1690934690.5293784,856242,-0.006726002786308527
1690934695.252655,858276,-0.004366635344922543
1690934699.9809487,860310,-0.00482413312420249
1690934704.7073932,862344,-0.0055308714509010315
